text,label,label_name,is_synthetic
"&8220;[USER]: Ima show my ass tonight, I can feel it &128586;&8221;omgggg I was thinking the same shit bitch&128553;&128553;",1,offensive_language,False
RT [USER]: [USER] I could if I tried but my money feels better then any pussy I've ever had,1,offensive_language,False
RT [USER]: Oreo being adorable [URL],2,neither,False
Never give a bitch the impression that u need them,1,offensive_language,False
RT [USER]: I'm he's? Really? He on the phone talking to another bitch while you standing in the middle of a damn field clueless. [URL],1,offensive_language,False
RT [USER]: Then I'm a loud outgoing bitch lol,1,offensive_language,False
Buddy slapped his rent stress out on that messy bitch. What I done told u hoes bout New York niggas &amp; they temper? TrainVideo,1,offensive_language,False
But this emotional shit is absolutely for the birds.....,1,offensive_language,False
"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?",1,offensive_language,False
"I'm a redneck, but without the homophobia and racism",2,neither,False
"I was smoking a blunt outside and these nasty country bitches jumped into the lake , naked &128514;&128514;&128514; that lake is nasty as fuck &128567;",1,offensive_language,False
RT [USER]: I'd go crazy if these animals like them grabbed my mama like that. I ain't going out like no bitch&128548; [URL],1,offensive_language,False
Denzel did his mf thang in his new movie boy I swear OML he played the shit outta that bitch had me in the movies ready to be a killer &128526;&128514;&128514;&128175;&128588;,1,offensive_language,False
RT [USER]: Jihadi Work Accident: Seven Taliban Fighters Including Top Commander Killed When Roadside Bombs Detonate Prematurely&8230; h&8230;,2,neither,False
These hoes ain't loyal [USER]&160;&128530;,1,offensive_language,False
[USER] bitch,1,offensive_language,False
"I might freak the bitch, but dont need the bitch&128080;",1,offensive_language,False
[USER] tf bitch you had brain surgery and aint tell me??!?,1,offensive_language,False
She say that she was married well so is me she say her pussy hairy &128570;&128570; I wanna see &128574;&128064;,1,offensive_language,False
You say you gotta new bitch?,1,offensive_language,False
&128514;&128514;&128514;&128514;&128514; brittany bitch u my dog man &128514;&128514;&128514;&9996;&65039;&9996;&65039;&128553;&128553;&128553;&128553;&128553;&128553;&128569;&128569;&128584;&128584;&128584;&128584;,1,offensive_language,False
[USER] fuck your chicken sandwich ho!!!,1,offensive_language,False
"[USER] ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &9749;&65039;",2,neither,False
"RT [USER]: in the trash, i hope. RT [USER] [USER] just dropped four new songs",2,neither,False
"They hardly get sex...so when the opportunity of sick presents itself, their giving you some pussy...and boy are they generous",1,offensive_language,False
[USER] [USER] bitch u got me fuckked up,1,offensive_language,False
Amina ass... Peter you just fucking the bitch I don't like her voice,1,offensive_language,False
Never seen a tinted yellow tongue before. She just ate a lemon jolly rancher?,2,neither,False
[USER] [USER] lmfaooo oh well fuck that bitch,1,offensive_language,False
"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",2,neither,False
I was getting to the business while you was chasing the bitches,1,offensive_language,False
RT [USER]: &8220;[USER]: Worst movie you can think of?&8221; Fan that fucking trash netflix be posting shit that looks like a porno,1,offensive_language,False
Lakers are a purple and yellow garbage can,2,neither,False
You better work bitch,1,offensive_language,False
"[USER] fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.",1,offensive_language,False
# That son of a bitch moment when it rains and you forget your car windows are down,1,offensive_language,False
time to start an Army of hoes,1,offensive_language,False
"""[USER]: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes [URL] ....dudes a fag",0,hate_speech,False
Chicago niggas tell bitches anything when they tryna do dat mfa..!!&128553;&128514;&128514; [URL],1,offensive_language,False
RT [USER]: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&8230;,2,neither,False
RT [USER]: [USER] is so wise yet so young. Thank you for listening to me bitch &10084;&65039;,1,offensive_language,False
[USER] You retarded bruh lol,0,hate_speech,False
"""[USER]: GerrysHalloweenParty [URL] Halloween was yesterday stupid nigger",0,hate_speech,False
RT [USER]: This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! [URL],2,neither,False
u stupid bitch,1,offensive_language,False
RT [USER]: Ima pull up eat the pussy and dip,1,offensive_language,False
Come out her pussy and go in her ass come out her ass and go in her mouth,1,offensive_language,False
[USER] that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,0,hate_speech,False
RT [USER]: *slow rap voice* that bitch can suck my dick *faster rapping voice* that bitch can suck my dick,1,offensive_language,False
I'd have to go off on a bitch,1,offensive_language,False
I love money fuc a bitch I won't stress myself !,1,offensive_language,False
"RT [USER]: Nigga can&8217;t even feel up on a bitch in a pic without the girl u fuckin getting mad, smh",1,offensive_language,False
my bitches getting even badder,1,offensive_language,False
Never that serious RT [USER]: Thought you was Finna cruise with a new bitch &128553;&128273;&128298;&9995;? [URL],1,offensive_language,False
She a hoe cause your boyfriend want her? she scary cause she dont talk shit like y'all? she ugly cause you don't like her? GROW UP!,1,offensive_language,False
RT [USER]: All these bitches somewhere coughing like a mug [URL],1,offensive_language,False
At all my ritz crackers. Idk what to do with myself anymore.,2,neither,False
change the pussy into a fire hydrant &128167;,1,offensive_language,False
Shouldn't be liVing* RT [USER]: stank pussy should never be ate,1,offensive_language,False
When niggas gimme their mixtape and it's trash YEET Fatality [URL],1,offensive_language,False
"Aye, Mcdonald'ss got a fire ass frozen strawberry lemonade.. This bitch so wet",1,offensive_language,False
[USER] lmaoooo middle school knocking down all the pussy with the earrings on my shirt and no French toast,1,offensive_language,False
[USER] you's a nasty lil bitch,1,offensive_language,False
We just chasing O's round here. We ain't chasing hoes round here &128176;&128181;. &127939;&128168; &128581;,1,offensive_language,False
RT [USER]: Whatever. No matter how many times kids fuck me over I will never become I pussy. I promise you that.,1,offensive_language,False
RT [USER]: Saw some bitch texting and driving so I rolled down my window and hucked my beer at her. Johnny fuckin patrol keeping t&8230;,1,offensive_language,False
[USER] [USER] [USER] [USER] the nerve of these hoes,1,offensive_language,False
this ho on Lifetime cray,1,offensive_language,False
Fuck that niggah he so weak he cant tell that you a freak,1,offensive_language,False
My cats a bitch niggah.,1,offensive_language,False
My hoes they do drugzzz,1,offensive_language,False
&8220;[USER]: Ain't that a bitch&8221;,1,offensive_language,False
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,0,hate_speech,False
"AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. Tcot teaparty azflooding",0,hate_speech,False
Fuck Ya feelings ain't no sorries bitch,1,offensive_language,False
[USER] apply to thunder valley bitch,1,offensive_language,False
[USER] come over hoe,1,offensive_language,False
[USER] lmaoo you're the pussy who will call the cops. Also if I wanted to find yu I would. But I'm not gonna waste my time with you,1,offensive_language,False
"[USER] is big cat a ""fat pussy"" joke?",1,offensive_language,False
"RT [USER]: Chief Keef changed the rap game when he said ""bitch I'm cooler than a cooler""",1,offensive_language,False
[USER] ...you are a lazy redneck. Get back to work governing. Stay off twitter with your lying bullshit....stockmantheliar,1,offensive_language,False
RT [USER]: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant&8230;,1,offensive_language,False
RT [USER]: &8220;[USER]: The bromance between pat and ant is real&8221; fuck that faggot,0,hate_speech,False
Scott brooks finds new ways to flip me the bird each game. I know it's the right move but Idontcare KDStreak imsad,2,neither,False
If you don't fuck with [USER] your either A) slackin B) a turd burgular C) a pussy face. or D) all of the above WhichIsIt ?,1,offensive_language,False
&8220;[USER]: No one likes i n d i r e c t ass bitches.&8221; &128079;,1,offensive_language,False
"$60 torch down the drain cause either I was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt",1,offensive_language,False
RT [USER]: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.,1,offensive_language,False
[USER] pussy,1,offensive_language,False
[USER] this was my nigga in that bitch man!,1,offensive_language,False
RT [USER]: [USER] remember that one bitch ass you ate out last week,1,offensive_language,False
RT [USER]: If he Can't hear that pussy Smacking then it ain't Wet enough!,1,offensive_language,False
Like don't play with me bitch,1,offensive_language,False
"Lol Sam said ""Betty Boop"" is a hoe &128514;",1,offensive_language,False
"RT [USER]: Him: your nudes are safe with me. Her: *sends nudes* Him: *calls homie* aye, why this hoe send me this trash ass nude, yu &8230;",1,offensive_language,False
"RT [USER]: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",0,hate_speech,False
[USER] what a little bitch,1,offensive_language,False
RT [USER]: I hate you sidelines hoes y'all got so much courage &128553;&128514;,1,offensive_language,False
The fact that the Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. firechoreli,2,neither,False
RT [USER]: Just eating animal crackers in sacrament! 17AndLovinIt,2,neither,False
"""[USER]: [USER] [USER] I'm not mad cuh hahaha"" suure.. tuku ho ita! &128514;&128514;",2,neither,False
Them gay dudes stay with the baddest bitches.....no punch line,1,offensive_language,False
"&128514;&128514;&128514; RT[USER]: ""bitch i know you got games on your phone"" [URL]",1,offensive_language,False
fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip,1,offensive_language,False
Blow up the pussy like Hussein. Bitch look at me crazy like who's sane? [USER],1,offensive_language,False
coons,0,hate_speech,False
[USER] check cashing on the corner of El Cajon and calwood it's across the steer for pollo loco,2,neither,False
[USER] lmaoooo I know Taylor in Brazil eating that overseas pussy,1,offensive_language,False
[USER] will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,0,hate_speech,False
"trust me, just set the alpha to 0. it's just as good (maybe better) than setting the visibility to false. now: fly on silver bird!",2,neither,False
RT [USER]: &8220;[USER]: &8220;[USER]: [USER] bitch go to sleep. You have work in the morning.&8221; Lol yes master&8221; &128557;&128514;&128530;,1,offensive_language,False
Nannie bitch don't talk to that hoe with ha extra bs ass [USER] &128514;&128514;&128514;&128553;&9996;&65039;&128175;&128079;&128581;&128078;,1,offensive_language,False
[USER] [USER] *too pretty...not *to pretty. Jeezus...my redneck education is showing.,2,neither,False
I'm mattwho da boy hoe check me out I do some amazing shit,1,offensive_language,False
RT [USER]: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo [URL],1,offensive_language,False
"RT [USER]: [USER] hell nahh. If a bitch had respect for her own damn body, she wouldn't wear that shit in public.",1,offensive_language,False
[USER] well im sure im not fully retarded imustbestupid:(,1,offensive_language,False
"RT [USER]: ""i miss my bf"" well, i miss limewire... sooo shut the fuck up, you whiny bitch",1,offensive_language,False
2 beer queer,0,hate_speech,False
[USER] bitch stop hating on such an immaculate suit.,1,offensive_language,False
[USER] bitch nigga,1,offensive_language,False
You little twats.,1,offensive_language,False
Don't let the power of the dollar turn you into a hoe.,1,offensive_language,False
"""[USER]: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",1,offensive_language,False
[USER] nigga I talk shit period this ain't nun new white bitch we go threw this every damn day &128514;&128514;,1,offensive_language,False
[USER] August is trash,2,neither,False
RT [USER]: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,1,offensive_language,False
[USER] lol lil bitch,1,offensive_language,False
Fuck you bitch I have to fucking piss I take 30 seconds you take 5 fucking minutes &128545;&128545;&128545;&128545;,1,offensive_language,False
That damn lispy mouth bitch knows.good in hell well Tara wasn't a damn roommate! Damn rocks for brains man! Lol,1,offensive_language,False
"RT [USER]: ""[USER]: Aye everyone buy some bombass brownies tomorrow from my wigga [USER]"" They don't contain marijuana b&8230;",1,offensive_language,False
illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.,1,offensive_language,False
"ask for my number he a lame I'm like cuh, mobbin with my bitches turn down for what",1,offensive_language,False
"RT [USER]: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University",1,offensive_language,False
This kid [USER] straight watched a bitch eat her own bloody tampon fucksamattawithyou,1,offensive_language,False
&8220;[USER]: aw OMG this show made me cry &128557;&128557;&128557;&128557; I'm such a pussy man&8221;you really are,1,offensive_language,False
Why are you the only thick character in the game? Why I gotta play a skinny bitch? [USER],1,offensive_language,False
Only faggot pussies put their twitter pic of them and their dog,1,offensive_language,False
"seriously, who cares what color somebody is? that makes you a huge faggot in my book.",1,offensive_language,False
&9733;@&9733;@&9733;@&9733;@&9733; GRAND OPENING ! &9733;@&9733;@&9733;@&9733;@&9733; TOP CLASS &9733; Oriental Massage &9733; PERFECT !&9733;/ [URL],2,neither,False
[USER] bitch where you goin?,1,offensive_language,False
"RT [USER]: Real friends don't get offended when you call them bitch, hoe or slut. They smile and call you something more offensive..",1,offensive_language,False
"[USER] Im a proud wacko bird, how bout you?",2,neither,False
[USER] Did you just call My Sweet Baboo a ho?!?!,1,offensive_language,False
[USER] I said pussy dat ass what be on yo tongue boy,1,offensive_language,False
RT [USER]: Is everyone on the redskins lathered in oil? What the fuck?,1,offensive_language,False
"Only word I can understand on BlackJesus is ""nigger""... Heavily disappointed in this show. AaronMacgruder stuff blows, IMO.",0,hate_speech,False
RT [USER]: Go die in a hole bitches &9996;,1,offensive_language,False
I'm happy I ain't that bitch I use to be,1,offensive_language,False
"A real gangster ass nigga know the play, the real gangster ass niggas gets the flyest of the bitches, ask that gangster ass nigga little J",1,offensive_language,False
RT [USER]: ELECT Democratic Nominee Charlie Hardy [USER] to U.S. Senate. WY Defeat TEA Mike Enzi. TNTweeters CIR [URL],2,neither,False
[USER] bitch FOH,1,offensive_language,False
I hate bitch made niggas that think as soon as they get some pussy theyre bad ass. Youre 18 as a junior and you bang freshman. bitchnigga,1,offensive_language,False
"She used to fuck wit A$AP, Too Shortsaid he know that bitch from way back",1,offensive_language,False
RT [USER]: future bae best drink fiji water so her pussy taste like retweets &amp; cinammon apples,1,offensive_language,False
[URL] Ioana &8211; Tiny teen Ioana fucks her tender pussy with a&160;vibrator [URL],1,offensive_language,False
Rt &8220;[USER]: When I see you walk up I think hoe&8221;,1,offensive_language,False
[USER] [USER] I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.,2,neither,False
RT [USER]: That's who dumb bitch! GoHawks [URL],1,offensive_language,False
RT [USER]: [USER] iPhone 5 bitch,1,offensive_language,False
Defiantly going to see that new planet of the apes tonight,2,neither,False
[USER] my bitch bruhhh !!!,1,offensive_language,False
[USER] I'm otp bitch hold on,1,offensive_language,False
"After seeing Kansas play Duke a couple weeks ago, I could tell you I'm surprised that Charlie Weis has been let go...but I'm not.",2,neither,False
The redskins just begging to lose this game smh,2,neither,False
I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business &128129;,1,offensive_language,False
Damn bitch thnx [URL],1,offensive_language,False
[USER] fight me hoe,1,offensive_language,False
"RT [USER]: ""[USER]: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies [URL]",2,neither,False
I just might buy myself an A-Rod jersey NewYork Yankees MLB,2,neither,False
"RT [USER]: Porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents.",1,offensive_language,False
[USER] ill finger ur tight pussy so slowly you'll be moaning my name bby,1,offensive_language,False
"[USER] well you're a first class bitch. So go on with your bitch life, bitch",1,offensive_language,False
"Idgaf about you, or ya mens, ya bitch, none of these bitches. Y'all all can fuck off for all i care.",1,offensive_language,False
RT [USER]: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&8230;,1,offensive_language,False
bad bitch with me trying to blow me like a fuse,1,offensive_language,False
bitches who never knew me now calling me WesGod &128524;,1,offensive_language,False
RT [USER]: THIS JUST IN: Yankees P Michael Pineda is ejected from game after substance found on his neck [URL] [URL],2,neither,False
"RT [USER]: &8220;[USER]: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! [URL]",1,offensive_language,False
You really can't be too nice to bitches that's the easiest way to get cheated on,1,offensive_language,False
[USER] I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 [URL],1,offensive_language,False
RT [USER]: &8220;[USER]: So why everything u say ghetto u Hadda associate it with jordans &128532;&128530;&128530;&128530;&128530;&8221; isn't it obvious ?,1,offensive_language,False
&8220;[USER]: My favorite time of da day HAPPY HOUR!!! Drinkbreak&8221;when the bad bitches come out and the ok hoes at home doing make-up,1,offensive_language,False
RT [USER]: Lmao.. bitches hate u but still follow u...,1,offensive_language,False
Yes bitch you still in love in rich. She lying,1,offensive_language,False
[USER] You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole,1,offensive_language,False
Money over bitches even though I love ladies,1,offensive_language,False
What's this bitch look like y'all &8220;[USER]: add me on your stupid chapsnat::::pearlblueyes [URL],1,offensive_language,False
RT [USER]: Eat her pussy and look at her like &128540;&128541;&128514; [URL],1,offensive_language,False
[USER] [USER] man fck dat tranny.... Juwanna man ass nigga....,1,offensive_language,False
The nice side of Long Beach really got hoes lol,1,offensive_language,False
It's hard being a real nigga when these niggas got bitch tendencies,1,offensive_language,False
"[USER] exactly, so she's a bitch",1,offensive_language,False
"&8220;[USER]: There's a difference between being actually crazy &amp; aspiring crazy&8221; real shit . I can't stand ""fake crazy"" bitches",1,offensive_language,False
I hate when bitches try to talk shit with chipped nails,1,offensive_language,False
Starks being a faggot,1,offensive_language,False
"[USER] u want me to make u one of my ghetto nunchucks, they come in singles and double_ended",2,neither,False
[USER] ayyyyyyeeeeee my nigga back in the bitch,1,offensive_language,False
"' Cause these hoes ain't loyal ! These niggas ain't either &1041233; , when it go down you callin for hitters that you... [URL]",1,offensive_language,False
""" bad bitches is the only thing that i like """,1,offensive_language,False
RT [USER]: &8220;[USER]: 99.9% of bitches are hoes except my mama&8221;&128514;&128514;&128514;,1,offensive_language,False
[USER] [USER] [USER] bruh why it look like a niggah dick slapped the baby &128514;,1,offensive_language,False
RT [USER]: I HATE hoe ass people.,0,hate_speech,False
RT [USER]: Still Texans nation hoe.,1,offensive_language,False
[USER] I tried one of them pom pomegranate juices n I swear it tasted like flavored piss.........dont ask lol,1,offensive_language,False
One man's trash is another's Transformer &8594; [URL],2,neither,False
RT [USER]: Some females make being a hoe look so easy like damn girl dont shit bother yo soul sometimes ?? &128553;&128553;&128553;,1,offensive_language,False
Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.,1,offensive_language,False
This nigguh really tried to fight me on the bus over a grape kool aid jammer &128514;&128514;&128514;,1,offensive_language,False
&8220;[USER]: [USER] faggot&8221; Respect,0,hate_speech,False
&8220;[USER]: Victor &amp; shawn legs don't hurt? They jigg every damn night &128530;&8221;&128514;&128514;&128514;,1,offensive_language,False
RT [USER]: &8220;[USER]: [USER] Adam is a sexy bitch&8221; Conceded ass (Jk ilusm),1,offensive_language,False
"Naturally, when a shitty leftist rag talks trash about another shitty leftist rag, you better fall in line. Or you're out of the club. crw",1,offensive_language,False
RT [USER]: [USER] Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&8230;,1,offensive_language,False
[USER] [USER] fuck you both bitches.,1,offensive_language,False
RT [USER]: that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga...gimme some jiggy shit i ca ...,1,offensive_language,False
My mom's a fucking cunt dude.,1,offensive_language,False
You a hoe and errbody know,1,offensive_language,False
[USER] like their players really been talking trash about Bama.,2,neither,False
Don't kiss these hoes in the mouth. Unless you have to.,1,offensive_language,False
"Once again...HELLO HARDIN COUNTY ""[USER]: ""Everyone knows a hoe named Ashley"" - HSN""",1,offensive_language,False
RT [USER]: bitch took flight &128557; [URL],1,offensive_language,False
prolly sum hoe tryna get in the hurricane free RT [USER]: [USER] who sent that nigga to Twitter tho,1,offensive_language,False
[USER] I'm not fake bitch meet me after school then nigga,1,offensive_language,False
RT [USER]: Just cause i liked a photo from 32 weeks ago don't mean i'm stalking you bitch you just don't look as good as you used to,1,offensive_language,False
How could you do this to meeeeeee bitch,1,offensive_language,False
BangBangBirdGang ya bitch you!!! 56 -fruit loop,1,offensive_language,False
RT [USER]: When a bitch get you fucked up [URL],1,offensive_language,False
RT [USER]: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&8230;,2,neither,False
I thought I love this bitch to the core,1,offensive_language,False
fuck this fat mexican bitch.,1,offensive_language,False
[USER] the new nip dropped today rii?,2,neither,False
"RT [USER]: Eugene, come watch me run circles round the rap game like my name was chip kelly in this bitch [URL] h&8230;",1,offensive_language,False
"People love to touch my hair ""ooo is this real?"" Yes bitch is yours?",1,offensive_language,False
[USER] bitch am not I really don't fucking like you. why the fuck are you even talking to me ?,1,offensive_language,False
stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,2,neither,False
&8220;[USER]: Lool I agree RT&8220;[USER]: the most fucked up show I ever watched was misfits&8221;&8221; wen Simone wifed that hoe was the saddest,1,offensive_language,False
"RT [USER]: Can kids say much when their parents pay for everything? RT [USER]: If he paying every bill, I can't complain abo&8230;",2,neither,False
faggots [URL],0,hate_speech,False
"RT [USER]: When I saw men saying ""Arguing with women is gay""...what's when I knew y'all really try hard for bitches attention who don&8230;",1,offensive_language,False
really bitch,1,offensive_language,False
"RT [USER]: bell hooks is ""bored"" by Nikki Minaj &amp; thinks ""pussy is old hat."" I'm bored by her old hat ass pop critiques.",1,offensive_language,False
&128514;&128514; maaaaannnn i hope so! RT [USER]: [USER] did we get rid of John Legend looking Charlie Batch?,2,neither,False
bitch you be lagging lol [USER],1,offensive_language,False
[USER] yellow shirt hat turnt to da side,2,neither,False
RT [USER]: every time bobby bitch comes on [URL],1,offensive_language,False
RT [USER]: .I'm a &128170; lil bitch,1,offensive_language,False
[USER] [USER] ...in fact were I to start a for-profit university this would be the sole requirement for graduation!,2,neither,False
Guys say bros before hoes. I say food before dudes.,1,offensive_language,False
[URL] Leo get the fuck off of vine you fag,0,hate_speech,False
4th and long bitches,1,offensive_language,False
[USER] what's a puto isn't that bitch in Spanish.,1,offensive_language,False
[USER] [USER] [USER] yo fat ugly ass couldn't even pull the ugly bitch in the school,0,hate_speech,False
[USER] bitch u bs how fck yah &9996;&65039;&128553;&128514;&128514;&128080;&128079;&128526;&128129;,1,offensive_language,False
If I called you a bitCh then you'd prolly hate me .. If I called you a bad bitch then you'll prolly thank me!,1,offensive_language,False
RT [USER]: -Not every nigga is pressed for pussy.......specially yours.,1,offensive_language,False
"""[USER]: Ya side bitch gotta know it's rules to this shit..anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &128514;&128514;&128514;&128514;",1,offensive_language,False
&8220;[USER]: omg yall should see this bag of weed dog this bitch like a .3 fasho lmfaooooo&8221; &128553;&128514;,1,offensive_language,False
I wish I could punch the 14 year old me for being such a thirsty bitch,1,offensive_language,False
"This fat bitch got all huffy cause she took too long to make her turn, so I took it, so she mouthed off to me&128514;&128075;&128075; girlbye&128129;",1,offensive_language,False
RT [USER]: Watch social media with all that hate in their blood try and wish bad on Derrick! He back bitch! Stop hating Stronger Qui&8230;,1,offensive_language,False
RT [USER]: Hoes will be hoes.,1,offensive_language,False
"All that x rays, no wonder the bitch got two heads AHSFreakShow",1,offensive_language,False
[USER] I'm finna get my leg dne &amp; my hands catch up hoe,1,offensive_language,False
[USER] [USER] hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,0,hate_speech,False
RT [USER]: [USER] [USER] [USER] [USER] [USER] [USER] I fuck with all yaw. Yaw all my nigs,1,offensive_language,False
&128563;well damn.. RT [USER]: When ya side hoe claims you as her boyfriend [URL],1,offensive_language,False
&8220;[USER]: When the pussy stank [URL],1,offensive_language,False
Only negro to keep adding baby fat as they got older.,1,offensive_language,False
"some guy said I was wearing leggings and laughed and called me a fag. they're JEGGINGS, asshole.",1,offensive_language,False
The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou [URL],2,neither,False
"RT [USER]: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&8230;",1,offensive_language,False
[USER] so everybody knw I mis-spell shit &128514;... ion proof read shit!!! let ah bitch call me dumb ima back dey ass up &128526;,1,offensive_language,False
"""If you're a bad bitch put your hands up high"" Every girl in the room starts waving there hands around.",1,offensive_language,False
A .4? Jesus take me now RT [USER]: [USER] bitch you go for a .4 and mc Donald's. Fuck out the spot,1,offensive_language,False
"Ghetto ass bitches came in my job talm bout sum ""o yes u daddy down"" &128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;",1,offensive_language,False
my NECK! my BACK! Lick my pussy and my crack!,1,offensive_language,False
Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up,1,offensive_language,False
"RT [USER]: ""[USER]: This bitch wanna be Roger from American Dad so bad [URL]",1,offensive_language,False
"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",1,offensive_language,False
RT [USER]: I don't understand how so many Americans can hate on Obama for saluting with a latte. Nobody tells these swagfags anything abo&8230;,1,offensive_language,False
DearFeministMen there are easier way to get pussy w/out sacrificing your man hood...best of all they dont include losing ur self respect!,1,offensive_language,False
RT [USER]: [USER] that fat bitch ruined everything &128514;&128514; fuck it though I was super burnt,1,offensive_language,False
Stay warm &10052;&65039;&127744; beanies sweaterweather booty4ever [URL],2,neither,False
RT [USER]: Olivia a bird for believing this shit. ScandalABC,1,offensive_language,False
Get these hoe ass fuckboys off the stage. VMAs,1,offensive_language,False
RT [USER]: Karmas a bitch &128514;&128514;&128514;?,1,offensive_language,False
Done for the Yankees,2,neither,False
[USER] we don't love this hoes,1,offensive_language,False
RT [USER]: So who wants to tell the Washington Post that Charlie Crist is a Democrat? [URL] [URL],2,neither,False
"bitches already twerkin on cinegram, this shit may jus be better than instagram",1,offensive_language,False
"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. FarewellCaptain. [URL]",2,neither,False
Horny mature babe in a kimono has her pussy fingered and&160;fucked [URL],1,offensive_language,False
You're no way near about that life bitch lmao,1,offensive_language,False
RT [USER]: [USER] you're secretly a Yankee fan! You'll admit it some day !,2,neither,False
Im tired of seeing this disturbing bitch with 3 tits,1,offensive_language,False
the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was,1,offensive_language,False
"""[USER]: Thick raw fuck [URL] Damn his man pussy is getting a workout.",1,offensive_language,False
[USER] We might have more. Can't really be sure. But some weird little bird said that might be a possibility. Stay tuned. Maybe.,2,neither,False
[USER] bitches will great valuable pussy always make you use protection. Too many nasty dick niggas out here,1,offensive_language,False
RT [USER]: You talking shit &128567; But yo pockets ain't shit &128169; Yo bitch ain't shit &128169; Yo life ain't shit &128169; nigga you just a ain't shit as nig&8230;,1,offensive_language,False
Some niggah said sugapuss to me lastnight &128569;&128569;&128569;,1,offensive_language,False
[USER] All the helmets in Destiny are trash. I wish I could just rock an invisible bubble instead. Hunters look like Robocop.,2,neither,False
"faggots are MERELY a scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are cancer&gt;",0,hate_speech,False
[USER] gotta turn the hoe into housewife,1,offensive_language,False
rule number 1 never fuck wit ah bitter babymama dey gon spray u str8 up.... Erica u losing cool points hoe,1,offensive_language,False
"RT [USER]: Also, just because you suck dick, doesn't mean you have to act like a faggot.",1,offensive_language,False
RT [USER]: [USER] [USER] [USER] [USER] [USER] but then there's the yellow writing on the black jerse ...,2,neither,False
I'm hooked on monkey phonics.,2,neither,False
How is Angry Birds the movie going to work? They're just floating bird heads?,2,neither,False
[USER] wyo bitch,1,offensive_language,False
Thats some hoe shit doe,1,offensive_language,False
Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - Comical [URL],2,neither,False
"""[USER]: LMFAOOOO I HATE BLACK PEOPLE [URL] This is why there's black people and niggers",0,hate_speech,False
Winking emoji? I'm about to fuck her right in the pussy,1,offensive_language,False
[USER] probably time to put this twitter feed to bed nyy,2,neither,False
